title	views	users	revenue	rpm	top_source	n_sources
서민금융 잇다 바로가기 - 더픽	14.0	14.0	0.852431	60.887928571428574	(direct) / (none)	1
공임나라 배터리 엔진오일 교체비용 예약 전국 지점찾기 - 더픽	140.0	125.0	0.849317	6.066549999999999	(direct) / (none)	1
바르셀로나 리버풀 티켓팅 내한 레전드매치 놀티켓 예매 서울 축구 경기일정 - 더픽	300.0	235.0	0.8459249999999999	2.81975	(direct) / (none)	3
메일플러그 고객센터 바로가기 - 더픽	59.0	55.0	0.8415440000000001	14.263457627118646	naver / organic	3
다음 팟플레이어 최신버전 및 구버전 다운로드 - 공식 및 광고없는 버전	163.0	147.0	0.841075	5.159969325153374	(direct) / (none)	2
제주항공 제주에어 고객센터 바로가기 - 더픽	43.0	41.0	0.838155	19.491976744186047	(direct) / (none)	4
에어컨 사전점검 및 고객센터 안내	19.0	15.0	0.837619	44.08521052631579	(direct) / (none)	1
제네시스 시승 신청 방법 바로가기 - 더픽	62.0	58.0	0.836341	13.489370967741936	(direct) / (none)	3
보건증 발급 방법 인터넷 정부24 검사 절차 준비물 - 더픽	63.0	55.0	0.820459	13.02315873015873	(direct) / (none)	2
2026 서울재즈페스티벌 예매 바로가기 - 더픽	62.0	57.0	0.816941	13.176467741935484	(direct) / (none)	1
소득확인증명서 발급 방법 기관 주민센터 정부24 - 더픽	12.0	12.0	0.809402	67.45016666666666	(direct) / (none)	1
피망 게임 바로가기	19.0	18.0	0.807291	42.489	(direct) / (none)	1
금융결제원 고객센터 바로가기 - 더픽	24.0	20.0	0.802386	33.432750000000006	m.search.naver.com / referral	3
LG에어컨 고객센터 바로가기 - 더픽	35.0	32.0	0.801762	22.907485714285713	(direct) / (none)	3
2026 행복두배 템플스테이 예약하기 - 더픽	57.0	49.0	0.8007989999999999	14.049105263157895	(direct) / (none)	4
통영 사량도 배편 예약 시간표 바로가기 - 더픽	20.0	17.0	0.797587	39.87935	(direct) / (none)	2
사이클해커스 고객센터 바로가기 - 더픽	45.0	41.0	0.786174	17.470533333333332	m.search.naver.com / referral	3
교보라이프플래닛 고객센터 바로가기 - 더픽	24.0	19.0	0.7691650000000001	32.04854166666667	m.search.naver.com / referral	3
2026년 고금리 파킹통장 추천 TOP 7: 1000만원 이상 목돈 굴리기 가장 좋은 곳은? - 더픽	233.0	211.0	0.7677489999999999	3.2950600858369095	m.search.naver.com / referral	7
홈플러스 고객센터 바로가기 - 더픽	38.0	32.0	0.767452	20.196105263157893	(direct) / (none)	4
2026 아기 통장 추천 및 고금리 적금, 필수 준비물 총정리 - 더픽	237.0	216.0	0.7561559999999999	3.19053164556962	m.search.naver.com / referral	6
롯데시네마 홈페이지 바로가기 - 더픽	11.0	11.0	0.754717	68.61063636363636	(direct) / (none)	2
빽다방 청주내수점 자세히보기 - 더픽	160.0	151.0	0.7536930000000001	4.71058125	(direct) / (none)	4
공항철도 AREX 예매 직통열차 서울역 공항철도 - 더픽	98.0	90.0	0.74801	7.632755102040815	(direct) / (none)	4
셋로그 setlog 갤럭시 아이폰 안드로이드 앱 다운로드 - 더픽	52.0	47.0	0.743264	14.293538461538462	(direct) / (none)	5
바탈리언 오일 주가 토스 바로가기 - 더픽	9.0	7.0	0.74161	82.4011111111111	(direct) / (none)	1
충북도청 홈페이지 바로가기 - 더픽	26.0	21.0	0.73929	28.43423076923077	(direct) / (none)	3
한국투자증권 고객센터 바로가기 - 더픽	27.0	23.0	0.730692	27.062666666666665	m.search.naver.com / referral	4
하나저축은행 햇살론 완벽 가이드: 입금부터 중도상환까지 모든 것 - 더픽	35.0	31.0	0.727756	20.793028571428568	m.search.naver.com / referral	3
사과게임 링크 멀티 게임 바로가기 - 더픽	157.0	124.0	0.724908	4.617248407643312	(direct) / (none)	4
사기꾼들 방청신청 방법 jtbc 일정 강연배틀쇼 - 더픽	21.0	19.0	0.721859	34.3742380952381	(direct) / (none)	4
춘천 레고랜드 입장권 최저가 특가 할인 가격 당일 - 더픽	125.0	118.0	0.7152400000000002	5.721920000000002	m.search.naver.com / referral	7
카카오 택배 방문택배 예약 방법 배송조회 바로가기 - 더픽	49.0	41.0	0.7149890000000001	14.591612244897961	playtherapy.or.kr / referral	4
충남도청 홈페이지 바로가기 - 더픽	17.0	15.0	0.712556	41.91505882352941	(direct) / (none)	2
공무원 가족수당 부모 자녀 배우자 나이 금액 - 더픽	138.0	124.0	0.708597	5.134760869565218	playtherapy.or.kr / referral	3
캐논프린터 드라이버 다운로드 설치 방법 바로가기 - 더픽	68.0	64.0	0.707013	10.39725	(direct) / (none)	5
통관알리미 유니패스 통관조회 방법 알아보자! 통관번호 확인 총정리 | 주카 비즈	16.0	16.0	0.705252	44.07825	naver / cpc	4
주유소 가격비교 바로가기 - 더픽	45.0	42.0	0.704866	15.663688888888888	(direct) / (none)	3
LG유플러스 고객센터 바로가기 - 더픽	69.0	60.0	0.703212	10.191478260869564	(direct) / (none)	3
모바일신분증 발급 방법 사본 발급 바로가기 - 더픽	57.0	56.0	0.7007840000000001	12.29445614035088	naver / organic	6
2026 소상공인 추경지원금 신청방법 - 더픽	36.0	33.0	0.688274	19.118722222222225	(direct) / (none)	2
아이템매니아 홈페이지 바로가기 - 더픽	90.0	78.0	0.687692	7.641022222222222	(direct) / (none)	4
구라제거기 다운로드 - 더픽	62.0	61.0	0.685549	11.05724193548387	(direct) / (none)	3
홈플러스 영업잠정중단 지점 리스트 자세히보기 - 더픽	86.0	79.0	0.684723	7.961895348837209	(direct) / (none)	4
메가커피 메뉴판 정보 및 칼로리 정보 바로가기 - 더픽	292.0	255.0	0.6800080000000001	2.3287945205479454	(direct) / (none)	4
한컴타자연습 다운로드 바로가기 - 더픽	84.0	81.0	0.669997	7.976154761904761	(direct) / (none)	3
한컴 고객센터 바로가기 - 더픽	34.0	34.0	0.668549	19.66320588235294	(direct) / (none)	3
현역가왕3 전국투어 콘서트 예매하기 - 더픽	22.0	18.0	0.668233	30.37422727272727	(direct) / (none)	2
넷마블 바둑·장기 급수 시스템과 표준장기룰 가이드 | 주카 비즈	44.0	38.0	0.667899	15.179522727272728	bing / organic	5
캡컷 pc 다운로드 설치 방법 바로가기 - 더픽	31.0	29.0	0.667508	21.53251612903226	(direct) / (none)	6
일산 무한리필 빵집 따순기미 바로가기 - 더픽	99.0	91.0	0.667258	6.739979797979798	m.search.naver.com / referral	6
카카오뱅크 잔고증명서 발급 출력 pdf - 더픽	47.0	43.0	0.6668669999999999	14.188659574468081	(direct) / (none)	5
담배값 2026년 인상률 정말일까? - 더픽	163.0	161.0	0.663266	4.069116564417178	m.search.naver.com / referral	4
케이뱅크 자동차대출 갈아타기(대환) 조건 및 비대면 신청 - 더픽	30.0	22.0	0.662493	22.0831	(direct) / (none)	4
삼천리 도시가스 조회 방법 및 전입전출 신고 (+고객센터 바로가기) - 더픽	56.0	48.0	0.6603749999999999	11.792410714285714	playtherapy.or.kr / referral	4
한글(HWP) 뷰어 무료 다운로드 | Windows, Mac, Android, iOS 공식 버전	78.0	71.0	0.655659	8.405884615384615	(direct) / (none)	2
내 주변 무인민원발급기 바로가기 - 더픽	64.0	54.0	0.652444	10.194437500000001	(direct) / (none)	2
인감증명서 온라인 발급 바로가기 - 더픽	24.0	24.0	0.652333	27.18054166666667	(direct) / (none)	2
"우리 동네는 얼마?" 2026 운전면허 반납 지원금, 지역별 최대 68만원 혜택 비교 - 더픽	38.0	32.0	0.651471	17.14397368421053	kunsan.ac.kr / referral	3
삼성에어컨 사전점검 신청 바로가기 - 더픽	36.0	30.0	0.646217	17.95047222222222	(direct) / (none)	1
톤28 네고왕 바로가기 - 더픽	98.0	84.0	0.644715	6.578724489795919	m.search.naver.com / referral	4
엑셀 함수 표 더하기 빼기 정리표 고정 곱하기 정리 - 더픽	172.0	171.0	0.6427409999999999	3.736866279069767	paxnet.co.kr / referral	5
AI가 내 뒷조사를? 갤럭시에 숨겨진 '이 기능' 당장 끄세요 (제미나이 문자 사고) - 더픽	95.0	77.0	0.6389250000000001	6.725526315789474	m.search.naver.com / referral	4
부킹닷컴 고객센터 바로가기 - 더픽	67.0	61.0	0.63851	9.530000000000001	m.search.naver.com / referral	4
구글 제미나이 할인 받는 법, 월 3,500원에 쓰는 후기 - 더픽	74.0	70.0	0.632838	8.551864864864864	m.search.naver.com / referral	3
보람상조 고객센터 바로가기 - 더픽	37.0	33.0	0.629186	17.00502702702703	m.search.naver.com / referral	3
2026 한일가왕전 투표방법 투표하기 틱톡 바로가기 - 더픽	18.0	14.0	0.628834	34.93522222222222	(direct) / (none)	1
디즈니플러스 고객센터 바로가기 - 더픽	29.0	28.0	0.6259640000000001	21.584965517241383	m.search.naver.com / referral	3
개별주택 공시가격 조회하기 - 더픽	30.0	27.0	0.625357	20.845233333333333	(direct) / (none)	1
병무청 고객센터 전화번호 상담원연결 영업시간 - 더픽	45.0	36.0	0.619689	13.770866666666668	(direct) / (none)	4
엘포인트 사용처 바로가기 - 더픽	25.0	22.0	0.619109	24.76436	(direct) / (none)	2
코스트코 회원권 가격 온라인 발급 바로가기 - 더픽	50.0	46.0	0.6168990000000001	12.337980000000002	m.search.naver.com / referral	4
인터넷우체국 바로가기 - 더픽	31.0	29.0	0.614702	19.829096774193548	(direct) / (none)	2
오목의 달인 앱 다운로드 - 더픽	51.0	46.0	0.614012	12.039450980392157	(direct) / (none)	3
세븐일레븐 착한택배 배송조회 하기 - 더픽	49.0	39.0	0.611846	12.486653061224489	(direct) / (none)	5
2026 서울시 어르신 운전면허 반납 20만원! 신청 방법 및 자격 요건 총정리 (운전면허 반납지원금) - 더픽	22.0	19.0	0.6098319999999999	27.719636363636358	kunsan.ac.kr / referral	4
민생지원금 이의신청 이의제기 방법 바로가기 - 더픽	43.0	37.0	0.608768	14.157395348837209	(direct) / (none)	3
대전 빵택시 예약방법 코스 가격 요금 확인 후기 - 더픽	152.0	135.0	0.607328	3.995578947368421	(direct) / (none)	5
성심당몰 할인 주문 성심당 앱 다운로드 - 더픽	19.0	17.0	0.602689	31.72047368421053	(direct) / (none)	3
타이탄클래스 고객센터 바로가기 - 더픽	29.0	23.0	0.602294	20.768758620689653	(direct) / (none)	3
삼성페이 오류 해결하기 - 더픽	36.0	35.0	0.594194	16.505388888888888	(direct) / (none)	1
틱톡 영상 다운로드 방법 - 더픽	60.0	48.0	0.593675	9.894583333333333	(direct) / (none)	3
KFC치킨나이트 시간 배달 메뉴 배민 어플 - 더픽	153.0	146.0	0.592085	3.8698366013071896	m.search.naver.com / referral	6
한부모가정 지원금 신청하기 - 더픽	22.0	22.0	0.582566	26.480272727272727	(direct) / (none)	2
미스트롯4 전국투어 콘서트 예매 - 더픽	18.0	18.0	0.578839	32.15772222222222	(direct) / (none)	1
케이카 고객센터 바로가기 - 더픽	43.0	40.0	0.578554	13.454744186046513	m.search.naver.com / referral	3
교육급여 바우처 홈페이지 바로가기 (e-voucher.kosaf.go.kr) - 더픽	27.0	23.0	0.575868	21.328444444444447	m.search.naver.com / referral	6
부동산 공시가격 조회 - 공동주택, 개별주택, 토지 공시지가 열람	40.0	31.0	0.573326	14.33315	(direct) / (none)	1
비플페이 사용처 가맹점 정리 - 더픽	51.0	45.0	0.568457	11.14621568627451	(direct) / (none)	4
환급금 조회 홈택스 국세 병원비 자동차 채권 세금 지방세 통신비 환급금 조회 - 더픽	16.0	16.0	0.56804	35.5025	(direct) / (none)	4
전국 주요 홈쇼핑 TV 편성표 모음 (CJ, 롯데, 현대, GS, 홈앤쇼핑, NS)	32.0	23.0	0.564098	17.6280625	bing / organic	3
밀양 산불 실시간 현황 바로보기 - 더픽	84.0	62.0	0.562506	6.6964999999999995	m.search.naver.com / referral	6
넷마블 바로가기 및 모바일 앱 다운로드	9.0	8.0	0.54988	61.09777777777778	(direct) / (none)	1
2026 나는솔로런 신청하기 - 더픽	72.0	63.0	0.5492400000000001	7.628333333333334	(direct) / (none)	3
생리용품 그냥드림 공공생리대 그냥드림사업 생리대 위치 - 더픽	43.0	38.0	0.54853	12.756511627906976	(direct) / (none)	6
넷플릭스 참교육 몇부작 내용 공개 OTT 바로가기 - 더픽	40.0	39.0	0.545792	13.644800000000002	m.search.naver.com / referral	6
네스프레소 서비스센터 as 수리 접수 위치 전화번호 바로가기 - 더픽	30.0	25.0	0.5452849999999999	18.176166666666663	(direct) / (none)	5
젠슨황 방한 수혜주 주식 관련주 정리 - 더픽	53.0	51.0	0.5367129999999999	10.126660377358489	m.search.naver.com / referral	6
표준지 공시지가 조회하기 - 더픽	30.0	27.0	0.5329510000000001	17.765033333333335	naver / cpc	2
화물운송종사 자격시험 보수교육 자격증 시험 정보 안내 - 더픽	12.0	11.0	0.5319670000000001	44.33058333333334	(direct) / (none)	5
경기도청 홈페이지 바로가기 - 더픽	11.0	9.0	0.527955	47.99590909090909	(direct) / (none)	2
21세기 대군부인 팝업 예약하기 - 더픽	40.0	29.0	0.526507	13.162674999999998	(direct) / (none)	1
흥국생명 고객센터 바로가기 - 더픽	19.0	14.0	0.525157	27.639842105263156	(direct) / (none)	1
스페셜포스 리마스터 바로가기 - 더픽	60.0	57.0	0.516366	8.6061	(direct) / (none)	4
운명전쟁 지선도령 예약하기 - 더픽	118.0	110.0	0.514876	4.36335593220339	(direct) / (none)	3
자동차대출 갈아타기 개인사업자 신용대출 전세대출 주택담보대출 조건 금리 증액 방법 기간 조회하기 - 더픽	34.0	28.0	0.5143479999999999	15.127882352941173	(direct) / (none)	7
소비자24 홈페이지 바로가기 - 더픽	17.0	18.0	0.512854	30.16788235294118	(direct) / (none)	2
삼성카드 홈페이지 바로가기 - 더픽	16.0	13.0	0.504807	31.5504375	(direct) / (none)	1
토스뱅크 고객센터 바로가기 - 더픽	23.0	22.0	0.504276	21.925043478260868	(direct) / (none)	2
칼로리 계산기 - 더픽	132.0	106.0	0.500732	3.7934242424242424	(direct) / (none)	1
전북도청 홈페이지 바로가기 - 더픽	17.0	16.0	0.497233	29.249	(direct) / (none)	3
목포 제주도 배편 예약 바로가기 - 더픽	36.0	32.0	0.494616	13.739333333333333	(direct) / (none)	2
긴급생계비대출 100만원 당일 입금받는 법 (현 불법사금융예방대출) - 더픽	17.0	16.0	0.486156	28.597411764705882	(direct) / (none)	4
2026 남원시 민생안정지원금 신청방법: 1인 20만원, 5부제/서류 완벽 정리 - 더픽	22.0	22.0	0.482738	21.94263636363636	m.search.naver.com / referral	2
한게임 바둑 장기 오목 바로가기 - 더픽	16.0	11.0	0.478493	29.9058125	(direct) / (none)	2
초중고 교육급여 교육비 지원 신청하기 - 더픽	44.0	39.0	0.472439	10.73725	(direct) / (none)	2
일월당 경민만신 예약하기 - 더픽	41.0	35.0	0.467362	11.399073170731707	(direct) / (none)	2
쿠팡 개인정보 유출 | 집단소송 참여방법 및 신청 | 집단소송 카페정보 - 더픽	23.0	16.0	0.46731100000000003	20.317869565217393	m.search.naver.com / referral	3
서울시50플러스 일자리 구인구직 지역별 센터 바로가기 - 더픽	23.0	19.0	0.46488	20.21217391304348	(direct) / (none)	2
티빙 고객센터 전화번호 상담원 연결 운영시간 바로가기 - 더픽	37.0	28.0	0.463356	12.523135135135135	(direct) / (none)	2
2026 근로장려금 신청 - 더픽	20.0	18.0	0.461024	23.0512	(direct) / (none)	3
SSG 고객센터 바로가기 - 더픽	17.0	17.0	0.460997	27.117470588235296	(direct) / (none)	1
한메일 로그인 바로가기 - 더픽	21.0	21.0	0.458028	21.81085714285714	brunch.co.kr / referral	3
네이버 한자 필기입력기 쉽게 사용하는 방법 - 더픽	20.0	16.0	0.45731199999999994	22.865599999999997	m.search.naver.com / referral	5
부모님 건강보험 피부양자 등록 방법 서류 조회 조건 바로가기 - 더픽	61.0	58.0	0.456377	7.481590163934426	(direct) / (none)	4
내보험찾아줌 환급 입금 조회 받는법 - 더픽	15.0	14.0	0.448783	29.918866666666666	(direct) / (none)	2
국민은행 고객센터 상담원 연결 전화번호 및 영업시간 (24시간 빠른 연결 팁) - 더픽	78.0	74.0	0.447565	5.738012820512821	(direct) / (none)	3
애니어그램 테스트 사이트 무료 바로가기 - 더픽	32.0	24.0	0.443738	13.8668125	(direct) / (none)	1
성인애착유형검사 테스트 질문지 ecr 바로가기 - 더픽	43.0	37.0	0.44367999999999996	10.31813953488372	(direct) / (none)	5
kb차차차 고객센터 바로가기 - 더픽	20.0	18.0	0.43884800000000007	21.942400000000003	m.search.naver.com / referral	3
메가박스 홈페이지 바로가기 - 더픽	13.0	11.0	0.43875500000000006	33.75038461538462	(direct) / (none)	3
치지직 월드컵 중계 바로가기 - 더픽	56.0	47.0	0.436305	7.791160714285714	contents.premium.naver.com / referral	5
세람저축은행 고객센터 바로가기 - 더픽	8.0	7.0	0.434817	54.352125	(direct) / (none)	2
정치성향판별기 바로가기 https://www.politicaltests.com/ - 더픽	122.0	97.0	0.433324	3.5518360655737706	(direct) / (none)	5
상속세계산기 5억 1억 사이트 기준 홈택스 바로가기 - 더픽	12.0	11.0	0.429197	35.76641666666667	(direct) / (none)	3
토스 페이스페이 삭제방법 - 더픽	25.0	21.0	0.429099	17.16396	(direct) / (none)	1
성북사랑상품권 사용처 가맹점 찾기 - 더픽	80.0	73.0	0.427799	5.3474875	(direct) / (none)	3
아우디 고객센터 바로가기 - 더픽	39.0	38.0	0.422138	10.824051282051283	m.search.naver.com / referral	4
스팀 고객센터 문의 이메일 전화번호 답변 시간 안내 - 더픽	128.0	125.0	0.421489	3.2928828125	(direct) / (none)	6
2026년 새출발기금 신청자격 및 방법 총정리 (기간 연장, 서류, 감면율) - 더픽	23.0	22.0	0.420897	18.299869565217392	m.search.naver.com / referral	4
타이젬 바둑 정보 총정리 — 용어부터 AI 대국분석까지 | 주카 비즈	19.0	15.0	0.416661	21.929526315789474	bing / organic	5
브라더 프린터 드라이버 설치 및 다운로드 바로가기 - 더픽	22.0	18.0	0.415287	18.87668181818182	(direct) / (none)	5
벤츠 시승 신청하기 - 더픽	53.0	47.0	0.408861	7.714358490566037	(direct) / (none)	4
내일로 KTX 3일권 7일권 예매 방법 가격 나이 - 더픽	58.0	56.0	0.401605	6.924224137931034	playtherapy.or.kr / referral	2
차즘 장기렌트 리스 후기 - 더픽	17.0	16.0	0.401458	23.61517647058823	(direct) / (none)	4
샤오미 as센터 고객센터 바로가기 - 더픽	34.0	28.0	0.400453	11.778029411764706	m.search.naver.com / referral	3
프리티 고객센터 바로가기 - 더픽	24.0	18.0	0.393824	16.409333333333336	m.search.naver.com / referral	3
퇴사자 연말정산 안 하면 손해? 결정세액 확인하고 13월의 월급 챙기는 법 - 더픽	89.0	71.0	0.387489	4.353808988764045	(direct) / (none)	3
샤크선풍기 솔직 후기 - 사용해보고 놀란 장단점과 완벽 구매 가이드 - 더픽	53.0	49.0	0.387339	7.308283018867924	m.search.naver.com / referral	3
악건성 피부가 직접 써본 다이소 5천원 화장품 2주 사용 후기 (품절 주의) - 더픽	87.0	76.0	0.38089599999999996	4.378114942528735	m.search.naver.com / referral	3
티켓베이 고객센터 바로가기 - 더픽	62.0	51.0	0.380281	6.133564516129032	m.search.naver.com / referral	3
마운자로 FAQ | 효과, 사용법, 부작용과 진료 전 체크리스트	48.0	39.0	0.379269	7.9014375	(direct) / (none)	1
주요 방송사 편성표 및 라디오 일정	139.0	107.0	0.378465	2.722769784172662	(direct) / (none)	3
11번가 고객센터 바로가기 - 더픽	11.0	10.0	0.37552900000000006	34.139	(direct) / (none)	3
GTX-A 노선 시간표 요금 타는법 - 더픽	33.0	28.0	0.372545	11.289242424242424	(direct) / (none)	1
한국도로공사 미납 통행료 조회 바로가기 | 고속도로 하이패스 미납 조회 및 납부 방법	46.0	35.0	0.371293	8.071586956521738	(direct) / (none)	3
유튜브 리밴스드(YouTube ReVanced) 설치 가이드 - 최신 완벽 정리	124.0	66.0	0.356316	2.8735161290322586	(direct) / (none)	3
전북은행 JB슈퍼씨드 적금 가입하기 - 더픽	23.0	23.0	0.354676	15.420695652173912	m.search.naver.com / referral	4
아웃백 할인쿠폰 할인카드 상품권 바로가기 - 더픽	55.0	50.0	0.351658	6.393781818181819	(direct) / (none)	2
신협 고객센터 바로가기 - 더픽	25.0	22.0	0.34919300000000003	13.967720000000002	m.search.naver.com / referral	3
쿠팡 고객센터 전화번호 상담사연결 영업시간 - 더픽	13.0	11.0	0.34726999999999997	26.71307692307692	(direct) / (none)	4
JT저축은행 고객센터 전화번호 상담원연결 바로가기 - 더픽	19.0	16.0	0.347242	18.275894736842105	(direct) / (none)	1
주택연금 수령액 계산하기 - 더픽	18.0	17.0	0.345691	19.205055555555557	(direct) / (none)	2
삼성전자 BESPOKE AI 콤보 세탁기 후기 – 믿을 수 없는 편리함과 솔직한 장단점, 구매 전 필독 가이드 - 더픽	20.0	21.0	0.34482999999999997	17.2415	m.search.naver.com / referral	5
[2026년 한시적용] RIA(국내시장복귀계좌) 개설 - 더픽	17.0	15.0	0.344539	20.267	(direct) / (none)	2
국가유산청 여권 신청 바로가기 | 국가유산 방문자 여권	9.0	4.0	0.34363	38.18111111111111	(direct) / (none)	1
국가장학금 신청 대상 신청방법 바로가기 - 더픽	29.0	28.0	0.343136	11.832275862068965	(direct) / (none)	3
대한민국 오스트리아 평가전 실시간 중계 바로가기 - 더픽	10.0	9.0	0.337197	33.7197	(direct) / (none)	1
신한라이프 고객센터 바로가기 - 더픽	21.0	20.0	0.332987	15.85652380952381	(direct) / (none)	1
엠게임 바둑·오목·포커 정보 총정리 — 설치 방법부터 급수·종류까지 | 주카 비즈	42.0	39.0	0.33168200000000003	7.897190476190477	bing / organic	6
장병내일준비적금 바로가기 - 더픽	99.0	83.0	0.330387	3.337242424242424	(direct) / (none)	2
gpt 챗gpt 가격 할인 인하 무료 요금제 할인 받는 법 - 더픽	23.0	18.0	0.329328	14.318608695652175	playtherapy.or.kr / referral	4
2026 예술활동준비금 신청하기 - 더픽	17.0	14.0	0.326331	19.195941176470587	(direct) / (none)	1
국민건강보험 고객센터 바로가기 - 더픽	7.0	5.0	0.325131	46.44728571428571	(direct) / (none)	1
겜스고 유튜브 챗gpt 할인코드 TA9Y3 바로가기 - 더픽	155.0	147.0	0.32471300000000003	2.0949225806451617	(direct) / (none)	4
청년 근속지원금 청년근속 인센티브 신청 바로가기 - 더픽	47.0	42.0	0.322773	6.867510638297872	(direct) / (none)	3
청년미래적금 신청기간 신청 조건 금리 정리 - 더픽	39.0	30.0	0.32113600000000003	8.23425641025641	(direct) / (none)	3
고속버스터미널 시외버스터미널 버스 예매 바로가기 - 더픽	17.0	16.0	0.320368	18.845176470588232	contents.premium.naver.com / referral	4
대학교 성적 증명서 인터넷 발급 방법 PDF 다운로드 - 더픽	45.0	40.0	0.31806399999999996	7.068088888888888	(direct) / (none)	5
돌봄수당 신청방법 및 지급금액 신청하기 - 더픽	9.0	9.0	0.316789	35.19877777777777	(direct) / (none)	2
"남들보다 싸게" 대형마트 휴무일과 마감 할인 시간대 완벽 정리 - 더픽	49.0	47.0	0.31438600000000005	6.416040816326532	m.search.naver.com / referral	4
K패스·자동차세·통신비 환급금 조회 총정리 — 납부, 환급, 미환급금 찾기 | 주카 비즈	35.0	22.0	0.31237299999999996	8.924942857142856	m.search.naver.com / referral	5
듀오백 고객센터 전화번호 1:1문의 채팅 상담 - 더픽	22.0	13.0	0.31133700000000003	14.151681818181821	(direct) / (none)	4
경기도 청년복지포인트 신청방법 대상 서류 신청기간 - 더픽	44.0	38.0	0.310817	7.064022727272728	(direct) / (none)	3
갤럭시 S26 울트라 S펜 블루투스 구매하기 - 더픽	25.0	24.0	0.308708	12.34832	(direct) / (none)	3
다주택자 양도세 중과 유예, 2026년 5월 9일 넘기면 세금 2억 더 냅니다 - 더픽	77.0	74.0	0.307825	3.9977272727272726	m.search.naver.com / referral	3
문화상품권 사용처 오프라인 온라인 조회하기 - 더픽	27.0	22.0	0.303187	11.229148148148148	(direct) / (none)	3
키크니 특별전 할인 일정 시간 장소 굿즈 예매 바로가기 - 더픽	63.0	55.0	0.30006	4.7628571428571425	(direct) / (none)	6
퍼실 파워젤 딥클린 라벤더 3년 사용 후기 (섬유유연제 없이 빨래 냄새 잡는 법) - 더픽	100.0	92.0	0.29456999999999994	2.9456999999999995	m.search.naver.com / referral	3
코레일 고객센터 전화번호 영업시간 상담원연결 바로가기 - 더픽	28.0	21.0	0.29381499999999994	10.493392857142856	(direct) / (none)	3
지역사랑 휴가지원 대한민국 반값 여행 바로가기 - 더픽	34.0	28.0	0.288061	8.472382352941176	(direct) / (none)	1
집안 냄새 완벽 제거 매뉴얼: 세탁기부터 하수구까지 구역별 해결법 - 더픽	47.0	42.0	0.287673	6.120702127659574	m.search.naver.com / referral	4
롯데시네마 고객센터 바로가기 - 더픽	7.0	6.0	0.285817	40.830999999999996	(direct) / (none)	1
2026 연말정산 월세 세액공제 조건 및 신청방법 총정리 (소득공제와 차이점 비교) - 더픽	53.0	49.0	0.282509	5.330358490566038	(direct) / (none)	6
2026 한일가왕전 재방송 다시보기 티빙 웨이브 - 더픽	15.0	14.0	0.282212	18.814133333333334	(direct) / (none)	3
한능검 시험일정 원서접수 바로가기 - 더픽	81.0	75.0	0.281077	3.4700864197530867	m.search.naver.com / referral	5
탄소중립포인트 자동차 신청 바로가기 - 더픽	26.0	25.0	0.279475	10.749038461538461	(direct) / (none)	2
코스트코 회원권 갱신할까 말까? 2인 가구 기준 본전 뽑는 결제 금액 계산기 - 더픽	56.0	55.0	0.278253	4.968803571428571	m.search.naver.com / referral	5
가비아 고객센터 바로가기 - 더픽	30.0	29.0	0.275474	9.182466666666667	naver / organic	3
휴면계좌 통합조회 | 계좌정보통합관리서비스 - 더픽	6.0	6.0	0.27440200000000003	45.73366666666667	(direct) / (none)	4
웨이브 고객센터 바로가기 - 더픽	12.0	11.0	0.27173600000000003	22.64466666666667	m.search.naver.com / referral	3
유튜브 음원추출 사이트 y2mate mp3 변환 총정리 — 사용법부터 주의사항까지 | 주카 비즈	46.0	47.0	0.27138599999999996	5.899695652173912	naver / cpc	5
엡손 프린터 드라이버 다운로드 설치 방법 바로가기 - 더픽	19.0	16.0	0.26968200000000003	14.193789473684213	(direct) / (none)	5
BTS WORLD TOUR ‘ARIRANG’ IN GOYANG 예매하기 - 더픽	30.0	29.0	0.266789	8.892966666666666	(direct) / (none)	2
싸이 흠뻑쇼 2026 일정 티켓팅 선예매 티켓 예매 정리 - 더픽	50.0	45.0	0.260328	5.20656	(direct) / (none)	4
노경은 나무위키 바로가기 - 더픽	65.0	60.0	0.258792	3.981415384615385	m.search.naver.com / referral	3
케이뱅크 엽기떡볶이 엽떡 회원가입 바로가기 - 더픽	52.0	41.0	0.25604200000000005	4.923884615384616	(direct) / (none)	4
다주택자 양도세 중과 지역 현황 대상 지방 기준 총정리 - 더픽	37.0	35.0	0.25488099999999997	6.888675675675675	(direct) / (none)	3
50대 부부 국내 여행지 추천 TOP5 – 조용하고 힐링되는 곳만 모았습니다 - 더픽	46.0	43.0	0.254071	5.523282608695652	m.search.naver.com / referral	4
로또 온라인 구매 방법 | 추운 날 복권방 가지 마세요! 휴대폰으로 1분 만에 (2026 모바일 최신) - 더픽	13.0	12.0	0.252688	19.437538461538466	m.search.naver.com / referral	4
주휴수당 계산기 (2026년 최저시급 반영) - 더픽	54.0	51.0	0.251937	4.665500000000001	m.search.naver.com / referral	6
애플 에어팟 as센터 바로가기 - 더픽	26.0	24.0	0.251918	9.689153846153845	(direct) / (none)	2
ebs 고객센터 전화번호 상담원 연결 바로가기 - 더픽	11.0	8.0	0.251739	22.885363636363635	(direct) / (none)	4
청년내일저축계좌 조건 소득기준 대상 신청방법 안내 - 더픽	76.0	70.0	0.251519	3.3094605263157892	(direct) / (none)	3
